step,amount,old_balance_orig,new_balance_orig,old_balance_dest,new_balance_dest,is_fraud,error_bal_orig,error_bal_dest,amount_bal_ratio,is_orig_zeroed,is_dest_empty_start,trans_type_CASH_OUT,trans_type_DEBIT,trans_type_PAYMENT,trans_type_TRANSFER
278,19918.11,91179.0,71260.89,0.0,0.0,0,0.0,19918.11,0.21845063007929458,0,1,0,0,1,0
19,95560.36,5971.0,0.0,0.0,95560.36,0,89589.36,0.0,16.004079718640092,1,1,1,0,0,0
369,25212.62,1221688.42,1246901.04,1744488.84,1719276.22,0,50425.24000000022,50425.24000000022,0.020637520653588582,0,0,0,0,0,0
282,87443.95,19928.0,0.0,1547789.59,1635233.54,0,67515.95,0.0,4.387994279405861,1,0,1,0,0,0
239,6414.67,604.0,0.0,0.0,0.0,0,5810.67,6414.67,10.620314569536424,1,1,0,0,1,0
330,378790.36,0.0,0.0,6995560.93,7374351.29,0,378790.36,0.0,0.0,1,0,0,0,0,1
376,5397.64,0.0,0.0,0.0,0.0,0,5397.64,5397.64,0.0,1,1,0,0,1,0
12,1066.32,0.0,0.0,0.0,0.0,0,1066.32,1066.32,0.0,1,1,0,0,1,0
378,266664.59,20858.0,0.0,479465.68,746130.27,0,245806.59000000003,0.0,12.784763160418066,1,0,1,0,0,0
514,225408.37,20894.0,0.0,1199765.73,1425174.1,0,204514.37,0.0,10.78818656073514,1,0,1,0,0,0
201,7583.57,321791.67,314208.09,0.0,0.0,0,-0.009999999951105565,7583.57,0.023566706994000187,0,1,0,0,1,0
322,321167.19,149500.0,0.0,0.0,321167.19,0,171667.19,0.0,2.148275518394649,1,1,1,0,0,0
158,147924.63,441198.0,293273.37,74227.94,222152.57,0,0.0,0.0,0.33527946636204153,0,0,1,0,0,0
374,16948.58,0.0,0.0,0.0,0.0,0,16948.58,16948.58,0.0,1,1,0,0,1,0
38,1807.05,42186.0,40378.95,0.0,0.0,0,0.0,1807.05,0.04283530081069549,0,1,0,0,1,0
657,2333929.91,2333929.91,0.0,0.0,0.0,1,0.0,2333929.91,1.0,1,1,0,0,0,1
155,377121.78,34775.74,0.0,563105.4,940227.18,0,342346.04000000004,0.0,10.844392671442794,1,0,1,0,0,0
596,196385.55,196385.55,0.0,0.0,196385.55,1,0.0,0.0,1.0,1,1,1,0,0,0
16,5410.38,153053.64,147643.26,0.0,0.0,0,0.0,5410.38,0.035349567641775784,0,1,0,0,1,0
708,1494146.93,1494146.93,0.0,0.0,0.0,1,0.0,1494146.93,1.0,1,1,0,0,0,1
381,301346.91,0.0,0.0,1642142.53,1943489.44,0,301346.91,0.0,0.0,1,0,1,0,0,0
225,476321.8,476321.8,0.0,0.0,476321.8,1,0.0,0.0,1.0,1,1,1,0,0,0
207,1151.15,0.0,0.0,0.0,0.0,0,1151.15,1151.15,0.0,1,1,0,0,1,0
164,86544.84,10712074.09,10798618.94,1972245.42,1885700.57,0,173089.68999999948,173089.68999999994,0.008079186091589103,0,0,0,0,0,0
308,1247.09,217707.8,216460.71,0.0,0.0,0,0.0,1247.09,0.005728274319983023,0,1,0,0,1,0
18,8859.28,1619209.16,1610349.88,0.0,0.0,0,0.0,8859.28,0.005471362328508567,0,1,0,0,1,0
324,250295.33,5387090.43,5637385.76,16320557.41,16070262.08,0,500590.66000000015,500590.66000000015,0.046462062081998504,0,0,0,0,0,0
154,209372.51,15758.0,0.0,525356.91,734729.42,0,193614.51,0.0,13.286743876126412,1,0,1,0,0,0
230,12085.8,100383.0,88297.2,0.0,0.0,0,0.0,12085.8,0.12039687994979228,0,1,0,0,1,0
307,15511.18,316.0,0.0,0.0,15511.18,0,15195.18,0.0,49.08601265822785,1,1,1,0,0,0
21,603342.43,107813.0,0.0,233272.88,836615.3,0,495529.43000000005,0.010000000009313226,5.596193687217683,1,0,0,0,0,1
209,69075.42,0.0,0.0,95102.28,164177.7,0,69075.42,0.0,0.0,1,0,1,0,0,0
43,16859.46,3014.0,19873.46,0.0,0.0,0,33718.92,16859.46,5.5937159920371595,0,1,0,0,0,0
43,4398.57,26877.8,22479.23,0.0,0.0,0,0.0,4398.57,0.16365067081383147,0,1,0,0,1,0
33,346237.72,744362.0,1090599.72,0.0,453196.33,0,692475.44,-106958.61000000004,0.46514695806610223,0,1,0,0,0,0
331,412822.2,0.0,0.0,1702290.04,2115112.23,0,412822.2,0.01000000024214387,0.0,1,0,0,0,0,1
58,106673.26,106673.26,0.0,0.0,0.0,1,0.0,106673.26,1.0,1,1,0,0,0,1
278,154947.27,2159708.27,2314655.54,763745.81,608798.54,0,309894.54000000004,309894.54000000004,0.07174453705268258,0,0,0,0,0,0
45,153868.48,0.0,0.0,1395081.01,1852884.25,0,153868.48,-303934.76,0.0,1,0,1,0,0,0
167,1958.39,61236.0,59277.61,0.0,0.0,0,0.0,1958.39,0.03198102423411066,0,1,0,0,1,0
381,163168.98,52836.0,216004.98,0.0,0.0,0,326337.96,163168.98,3.0882159890983423,0,1,0,0,0,0
37,98202.92,0.0,0.0,1343602.65,1475810.47,0,98202.92,-34004.90000000014,0.0,1,0,0,0,0,1
376,403100.84,163746.0,0.0,20322.35,423423.2,0,239354.84000000003,-0.010000000009313226,2.461744653304508,1,0,1,0,0,0
613,1005365.24,1005365.24,0.0,1698044.17,2703409.41,1,0.0,0.0,1.0,1,0,1,0,0,0
601,93253.25,93253.25,0.0,0.0,0.0,1,0.0,93253.25,1.0,1,1,0,0,0,1
35,225102.55,3111930.99,3337033.53,292710.39,67607.84,0,450205.0899999994,450205.1,0.07233532836150713,0,0,0,0,0,0
681,153709.31,2622307.98,2776017.29,1306288.5,1152579.19,0,307418.6200000001,307418.6200000001,0.058616040210501895,0,0,0,0,0,0
15,252070.52,0.0,0.0,978912.99,1230983.51,0,252070.52,0.0,0.0,1,0,1,0,0,0
569,176626.77,176626.77,0.0,0.0,0.0,1,0.0,176626.77,1.0,1,1,0,0,0,1
375,667733.81,667733.81,0.0,0.0,0.0,1,0.0,667733.81,1.0,1,1,0,0,0,1
37,92274.49,0.0,0.0,1404610.67,1496885.16,0,92274.49,0.0,0.0,1,0,1,0,0,0
33,1613967.8,0.0,0.0,5652761.95,7266729.75,0,1613967.8,0.0,0.0,1,0,0,0,0,1
159,617955.1,0.0,0.0,7346560.46,7964515.56,0,617955.1,0.0,0.0,1,0,0,0,0,1
160,1284959.39,1284959.39,0.0,0.0,0.0,1,0.0,1284959.39,1.0,1,1,0,0,0,1
38,123354.37,31124.0,0.0,0.0,123354.37,0,92230.37,0.0,3.963319946022362,1,1,1,0,0,0
235,25040.78,9945.0,0.0,0.0,25040.78,0,15095.779999999999,0.0,2.5179265962795374,1,1,1,0,0,0
158,137162.71,0.0,0.0,179442.3,316605.01,0,137162.71,0.0,0.0,1,0,1,0,0,0
182,1486052.97,1486052.97,0.0,775543.29,2261596.26,1,0.0,0.0,1.0,1,0,1,0,0,0
208,149713.64,95106.0,0.0,371515.21,521228.85,0,54607.640000000014,5.820766091346741e-11,1.5741766029482893,1,0,1,0,0,0
44,10349.56,145.0,0.0,0.0,0.0,0,10204.56,10349.56,71.37627586206897,1,1,0,0,1,0
356,42757.18,38327.0,0.0,0.0,42757.18,0,4430.18,0.0,1.115589010358233,1,1,1,0,0,0
254,150065.32,0.0,0.0,882429.06,1032494.38,0,150065.32,1.1641532182693481e-10,0.0,1,0,1,0,0,0
207,18616.03,88533.45,69917.42,0.0,0.0,0,0.0,18616.03,0.21027114610353487,0,1,0,0,1,0
330,381718.72,40635.0,0.0,209064.4,590783.12,0,341083.72,0.0,9.39384077765473,1,0,1,0,0,0
153,192033.94,7564.0,0.0,240696.95,432730.89,0,184469.94,0.0,25.387882072977263,1,0,1,0,0,0
20,156370.2,0.0,0.0,608061.04,381657.75,0,156370.2,382773.49,0.0,1,0,1,0,0,0
299,11968.21,163513.47,151545.26,0.0,0.0,0,0.0,11968.21,0.07319403104832892,0,1,0,0,1,0
281,4330.79,24972.0,20641.21,0.0,0.0,0,0.0,4330.79,0.17342583693736985,0,1,0,0,1,0
157,65445.69,1042.0,0.0,166244.25,231689.95,0,64403.69,-0.010000000009313226,62.80776391554703,1,0,1,0,0,0
208,8326.09,30962.19,22636.1,0.0,0.0,0,0.0,8326.09,0.2689115337125701,0,1,0,0,1,0
277,43111.89,0.0,0.0,87801.94,130913.84,0,43111.89,-0.00999999999476131,0.0,1,0,1,0,0,0
335,41298.96,37838.78,0.0,81368.7,122667.66,0,3460.1800000000003,0.0,1.0914453372968156,1,0,1,0,0,0
262,421136.73,0.0,0.0,6341401.05,6762537.78,0,421136.73,-9.313225746154785e-10,0.0,1,0,1,0,0,0
253,359123.46,32129.0,0.0,0.0,359123.46,0,326994.46,0.0,11.17754863207694,1,1,1,0,0,0
15,580097.3,81957.0,0.0,170991.66,1203568.06,0,498140.30000000005,-452479.1,7.07806898739583,1,0,1,0,0,0
550,61717.57,0.0,0.0,1167029.11,1228746.68,0,61717.57,2.3283064365386963e-10,0.0,1,0,1,0,0,0
686,198043.93,198043.93,0.0,0.0,0.0,1,0.0,198043.93,1.0,1,1,0,0,0,1
522,162237.12,61539.0,0.0,4438005.93,4600243.05,0,100698.12,0.0,2.636330132111344,1,0,1,0,0,0
282,201394.12,258118.0,459512.12,0.0,0.0,0,402788.24,201394.12,0.7802405101542705,0,1,0,0,0,0
213,11582.27,9979.0,0.0,0.0,0.0,0,1603.2700000000004,11582.27,1.160664395229983,1,1,0,0,1,0
56,42789.93,42789.93,0.0,0.0,0.0,1,0.0,42789.93,1.0,1,1,0,0,0,1
306,1237118.56,343941.0,0.0,0.0,1237118.56,0,893177.56,0.0,3.596891792487665,1,1,0,0,0,1
394,121667.53,133.0,121800.53,4601026.51,4479358.98,0,243335.06,243335.0599999996,914.7934586466165,0,0,0,0,0,0
380,91016.73,13855.0,0.0,236996.91,328013.64,0,77161.73,0.0,6.569233489714904,1,0,1,0,0,0
355,501920.08,0.0,0.0,1060922.45,1562842.53,0,501920.08,0.0,0.0,1,0,0,0,0,1
38,13305.12,7082.0,0.0,0.0,0.0,0,6223.120000000001,13305.12,1.8787235244281277,1,1,0,0,1,0
255,19725.72,30990.0,11264.28,0.0,0.0,0,0.0,19725.72,0.6365188770571152,0,1,0,0,1,0
424,2772748.37,2772748.37,0.0,0.0,0.0,1,0.0,2772748.37,1.0,1,1,0,0,0,1
166,1240.04,250.0,0.0,0.0,0.0,0,990.04,1240.04,4.96016,1,1,0,0,1,0
597,1015051.7,1015051.7,0.0,0.0,0.0,1,0.0,1015051.7,1.0,1,1,0,0,0,1
251,89329.48,6365337.83,6454667.31,1140773.11,1051443.62,0,178658.95999999996,178658.96999999997,0.0140337374677881,0,0,0,0,0,0
408,319.63,104667.0,104347.37,0.0,0.0,0,0.0,319.63,0.003053780083502919,0,1,0,0,1,0
35,233257.02,0.0,0.0,18874910.04,18802289.71,0,233257.02,305877.34999999776,0.0,1,0,1,0,0,0
371,205493.67,0.0,0.0,2442491.79,2647985.46,0,205493.67,0.0,0.0,1,0,1,0,0,0
159,7238.43,0.0,0.0,0.0,0.0,0,7238.43,7238.43,0.0,1,1,0,0,1,0
10,11679.26,695919.01,684239.75,0.0,0.0,0,0.0,11679.26,0.01678249887152817,0,1,0,0,1,0
361,299016.86,299016.86,0.0,187459.53,486476.39,1,0.0,0.0,1.0,1,0,1,0,0,0
42,193567.67,80591.77,0.0,447457.93,641025.6,0,112975.90000000001,0.0,2.4018292438545523,1,0,1,0,0,0
330,52489.37,0.0,0.0,0.0,0.0,0,52489.37,52489.37,0.0,1,1,0,0,1,0
304,24488.35,12637.45,0.0,0.0,0.0,0,11850.899999999998,24488.35,1.937760386786891,1,1,0,0,1,0
44,17986.88,92890.98,74904.1,0.0,0.0,0,1.4551915228366852e-11,17986.88,0.1936343011991046,0,1,0,0,1,0
154,69474.36,0.0,0.0,94806.18,164280.54,0,69474.36,-2.9103830456733704e-11,0.0,1,0,1,0,0,0
322,85068.0,10180.0,0.0,660546.44,745614.44,0,74888.0,0.0,8.356385068762279,1,0,1,0,0,0
13,22598.88,160640.0,138041.12,1147725.23,1170324.11,0,0.0,-2.3283064365386963e-10,0.14068027888446216,0,0,1,0,0,0
256,70118.64,0.0,0.0,480893.24,551011.88,0,70118.64,0.0,0.0,1,0,1,0,0,0
131,425672.27,62806.0,0.0,533876.38,959548.65,0,362866.27,0.0,6.777573321020285,1,0,1,0,0,0
353,1330545.19,0.0,0.0,2163008.97,3493554.16,0,1330545.19,0.0,0.0,1,0,0,0,0,1
355,380.79,0.0,0.0,0.0,0.0,0,380.79,380.79,0.0,1,1,0,0,1,0
161,9000.17,0.0,0.0,655498.37,664498.53,0,9000.17,0.010000000009313226,0.0,1,0,1,0,0,0
140,5677.39,178761.0,173083.61,0.0,0.0,0,0.0,5677.39,0.0317596679365186,0,1,0,0,1,0
255,103483.47,211379.0,107895.53,0.0,103483.47,0,0.0,0.0,0.48956362741805004,0,1,1,0,0,0
401,540.71,11469.0,10928.29,926133.93,926674.64,0,0.0,0.0,0.04714534833028163,0,0,0,1,0,0
177,14465.79,0.0,0.0,855739.75,1205829.32,0,14465.79,-335623.78,0.0,1,0,1,0,0,0
40,432696.65,2780094.84,3212791.5,1345908.89,913212.24,0,865393.31,865393.3,0.15564096727002308,0,0,0,0,0,0
572,340665.18,340665.18,0.0,422032.78,762697.96,1,0.0,0.0,1.0,1,0,1,0,0,0
154,14481.39,83458.86,68977.47,0.0,0.0,0,0.0,14481.39,0.17351531041761173,0,1,0,0,1,0
588,1053628.09,552.0,0.0,240630.41,1294258.51,0,1053076.09,-0.010000000009313226,1908.7465398550726,1,0,0,0,0,1
135,657862.43,5195.0,663057.43,0.0,0.0,0,1315724.86,657862.43,126.63376900866218,0,1,0,0,0,0
380,70125.14,70125.14,0.0,0.0,0.0,1,0.0,70125.14,1.0,1,1,0,0,0,1
659,114957.74,0.0,0.0,422747.21,537704.95,0,114957.74,1.1641532182693481e-10,0.0,1,0,1,0,0,0
27,496128.26,496128.26,0.0,465770.07,961898.33,1,0.0,1.1641532182693481e-10,1.0,1,0,1,0,0,0
546,154068.15,52141.0,206209.15,0.0,0.0,0,308136.3,154068.15,2.9548368846013693,0,1,0,0,0,0
395,180832.42,0.0,0.0,203636.56,384468.98,0,180832.42,0.0,0.0,1,0,1,0,0,0
161,31368.13,0.0,0.0,375026.76,406394.9,0,31368.13,-0.010000000009313226,0.0,1,0,1,0,0,0
228,781175.49,0.0,0.0,1142943.63,1924119.12,0,781175.49,-2.3283064365386963e-10,0.0,1,0,0,0,0,1
202,168434.76,111313.0,0.0,27640.9,196075.66,0,57121.76000000001,0.0,1.5131634220621133,1,0,1,0,0,0
170,908858.12,908858.12,0.0,0.0,0.0,1,0.0,908858.12,1.0,1,1,0,0,0,1
20,269340.6,6043.0,275383.6,236349.87,0.0,0,538681.2,505690.47,44.570676816150915,0,0,0,0,0,0
332,74414.6,109368.0,34953.4,4254326.78,4328741.38,0,0.0,0.0,0.6804056031014557,0,0,1,0,0,0
232,30904.9,0.0,0.0,0.0,0.0,0,30904.9,30904.9,0.0,1,1,0,0,1,0
37,268070.22,0.0,0.0,676819.54,944889.76,0,268070.22,0.0,0.0,1,0,0,0,0,1
404,267430.29,0.0,0.0,10707630.1,10975060.4,0,267430.29,-0.010000001639127731,0.0,1,0,1,0,0,0
138,21420.81,426613.23,405192.42,0.0,0.0,0,0.0,21420.81,0.05021131201205364,0,1,0,0,1,0
258,382.29,473074.0,472691.71,0.0,0.0,0,0.0,382.29,0.0008080976760506813,0,1,0,0,1,0
254,36176.88,76119.0,39942.12,235230.34,271407.22,0,0.0,0.0,0.47526741023923064,0,0,1,0,0,0
155,49611.75,582054.77,631666.52,241624.03,192012.28,0,99223.5,99223.50000000003,0.08523553548062152,0,0,0,0,0,0
387,10000000.0,14892193.09,4892193.09,0.0,0.0,1,0.0,10000000.0,0.6714927707131952,0,1,0,0,0,1
330,101831.03,0.0,0.0,101927.16,203758.18,0,101831.03,0.010000000009313226,0.0,1,0,1,0,0,0
251,61818.37,0.0,0.0,1523945.04,1585763.41,0,61818.37,2.3283064365386963e-10,0.0,1,0,1,0,0,0
280,188965.74,0.0,0.0,1564607.35,1753573.09,0,188965.74,0.0,0.0,1,0,0,0,0,1
185,9365.17,0.0,0.0,0.0,0.0,0,9365.17,9365.17,0.0,1,1,0,0,1,0
164,125588.88,2419944.61,2545533.49,1895636.17,1770047.28,0,251177.76000000024,251177.7699999998,0.05189741925539362,0,0,0,0,0,0
46,6257.96,7219.0,961.04,0.0,0.0,0,0.0,6257.96,0.8668735281894999,0,1,0,0,1,0
399,110034.78,347597.26,457632.04,167152.79,57118.02,0,220069.55999999994,220069.55000000002,0.31655824904948904,0,0,0,0,0,0
22,77773.14,77773.14,0.0,1853403.61,1931176.75,1,0.0,0.0,1.0,1,0,1,0,0,0
191,130188.48,4922820.05,5053008.54,694385.63,564197.15,0,260376.97000000067,260376.95999999996,0.02644591487759135,0,0,0,0,0,0
474,169082.34,7573720.01,7742802.35,409658.23,240575.88,0,338164.6799999997,338164.68999999994,0.022324873348466973,0,0,0,0,0,0
355,24892.47,51034.0,26141.53,0.0,0.0,0,0.0,24892.47,0.4877624720774386,0,1,0,0,1,0
91,737285.03,737285.03,0.0,0.0,737285.03,1,0.0,0.0,1.0,1,1,1,0,0,0
629,1650.08,1650.08,0.0,0.0,0.0,1,0.0,1650.08,1.0,1,1,0,0,0,1
235,93900.24,4581897.43,4675797.67,2083796.83,1989896.59,0,187800.48000000045,187800.4800000002,0.020493745535460406,0,0,0,0,0,0
252,27900.91,0.0,0.0,0.0,0.0,0,27900.91,27900.91,0.0,1,1,0,0,1,0
13,4617.8,0.0,0.0,0.0,0.0,0,4617.8,4617.8,0.0,1,1,0,0,1,0
236,383097.22,1812909.68,2196006.9,6776282.51,6393185.29,0,766194.4400000002,766194.4399999995,0.21131621957029872,0,0,0,0,0,0
20,24669.85,0.0,0.0,0.0,0.0,0,24669.85,24669.85,0.0,1,1,0,0,1,0
304,201350.71,32298.0,0.0,42642.03,243992.74,0,169052.71,0.0,6.234154127190538,1,0,1,0,0,0
660,48516.87,48516.87,0.0,4433683.27,4482200.14,1,0.0,0.0,1.0,1,0,1,0,0,0
132,324677.85,0.0,0.0,496987.86,821665.71,0,324677.85,0.0,0.0,1,0,1,0,0,0
371,27368.26,4547.0,0.0,0.0,0.0,0,22821.26,27368.26,6.0189707499450185,1,1,0,0,1,0
141,438242.4,136104.52,0.0,1232291.76,1670534.17,0,302137.88,-0.009999999776482582,3.2198960034538167,1,0,1,0,0,0
134,98851.19,30475.0,129326.19,0.0,0.0,0,197702.38,98851.19,3.2436813781788354,0,1,0,0,0,0
373,97023.86,10006558.33,10103582.19,2422543.65,2325519.79,0,194047.7199999988,194047.71999999974,0.00969602702550778,0,0,0,0,0,0
322,15405.4,0.0,0.0,0.0,0.0,0,15405.4,15405.4,0.0,1,1,0,0,1,0
414,4602636.68,4602636.68,0.0,0.0,4602636.68,1,0.0,0.0,1.0,1,1,1,0,0,0
260,296977.69,296977.69,0.0,0.0,0.0,1,0.0,296977.69,1.0,1,1,0,0,0,1
140,4635.86,0.0,0.0,0.0,0.0,0,4635.86,4635.86,0.0,1,1,0,0,1,0
283,107909.2,70667.0,0.0,11707187.46,11815096.66,0,37242.2,0.0,1.527009778255763,1,0,1,0,0,0
9,281510.88,0.0,0.0,423139.16,1750438.47,0,281510.88,-1045788.4299999999,0.0,1,0,1,0,0,0
597,18681.46,882841.66,864160.2,0.0,0.0,0,-1.1641532182693481e-10,18681.46,0.021160600871508485,0,1,0,0,1,0
156,48700.62,175076.0,223776.62,0.0,0.0,0,97401.23999999999,48700.62,0.27816845255774636,0,1,0,0,0,0
351,177772.87,62493.0,240265.87,0.0,0.0,0,355545.74,177772.87,2.8446845246667625,0,1,0,0,0,0
306,351697.99,53094.0,404791.99,232545.98,0.0,0,703395.98,584243.97,6.624062794289373,0,0,0,0,0,0
96,259695.83,12168.0,271863.83,0.0,0.0,0,519391.66000000003,259695.83,21.342523833004602,0,1,0,0,0,0
297,538155.63,6510237.47,7048393.1,1212001.01,673845.38,0,1076311.2599999998,1076311.2600000002,0.08266298003412155,0,0,0,0,0,0
218,1476248.65,1476248.65,0.0,0.0,0.0,1,0.0,1476248.65,1.0,1,1,0,0,0,1
164,147840.2,53042.0,0.0,15839.0,62308.51,0,94798.20000000001,101370.69,2.787228988348856,1,0,1,0,0,0
207,405.56,226714.44,226308.88,805584.36,805989.92,0,0.0,0.0,0.0017888582659313628,0,0,1,0,0,0
181,278732.6,32149.0,0.0,2420893.86,2699626.46,0,246583.59999999998,0.0,8.670023950978257,1,0,1,0,0,0
308,214060.77,0.0,0.0,1015187.04,1229247.8,0,214060.77,0.010000000009313226,0.0,1,0,1,0,0,0
347,175949.23,2065020.03,2240969.27,2706805.4,2530856.16,0,351898.47,351898.46999999974,0.08520461179255487,0,0,0,0,0,0
331,5196.2,555.0,0.0,0.0,0.0,0,4641.2,5196.2,9.362522522522521,1,1,0,0,1,0
687,3966.91,0.0,0.0,0.0,0.0,0,3966.91,3966.91,0.0,1,1,0,0,1,0
301,52561.65,4502.0,0.0,615488.65,668050.3,0,48059.65,0.0,11.675177698800534,1,0,0,0,0,1
274,1221.98,0.0,0.0,0.0,0.0,0,1221.98,1221.98,0.0,1,1,0,0,1,0
276,13593.21,107091.0,93497.79,0.0,0.0,0,0.0,13593.21,0.1269313947950808,0,1,0,0,1,0
38,334671.38,97898.0,0.0,1392909.92,1664663.9,0,236773.38,62917.39999999991,3.4185721873787003,1,0,1,0,0,0
494,503620.99,503620.99,0.0,0.0,0.0,1,0.0,503620.99,1.0,1,1,0,0,0,1
294,290090.57,290090.57,0.0,2000395.18,2290485.75,1,0.0,0.0,1.0,1,0,1,0,0,0
211,293813.56,0.0,0.0,4927073.78,4772213.87,0,293813.56,448673.46999999974,0.0,1,0,1,0,0,0
595,3236.32,511756.0,508519.68,60665.16,63901.48,0,0.0,0.0,0.0063239512580214015,0,0,1,0,0,0
550,21418.86,21418.86,0.0,534670.27,556089.13,1,0.0,0.0,1.0,1,0,1,0,0,0
348,2651.81,38094.0,35442.19,9321697.99,9324349.8,0,0.0,0.0,0.06961227489893422,0,0,1,0,0,0
208,122014.35,26234.11,0.0,1635945.81,1757960.16,0,95780.24,2.3283064365386963e-10,4.650981108183201,1,0,0,0,0,1
344,118499.44,118499.44,0.0,0.0,0.0,1,0.0,118499.44,1.0,1,1,0,0,0,1
678,749316.7,749316.7,0.0,129235.97,878552.67,1,0.0,-1.1641532182693481e-10,1.0,1,0,1,0,0,0
328,43814.15,43814.15,0.0,0.0,0.0,1,0.0,43814.15,1.0,1,1,0,0,0,1
43,3506.76,154.0,0.0,0.0,0.0,0,3352.76,3506.76,22.771168831168833,1,1,0,0,1,0
569,3765.8,0.0,0.0,0.0,0.0,0,3765.8,3765.8,0.0,1,1,0,0,1,0
394,3354215.55,3354215.55,0.0,0.0,0.0,1,0.0,3354215.55,1.0,1,1,0,0,0,1
544,341338.44,7098.0,0.0,2208062.25,2549400.69,0,334240.44,0.0,48.08938292476754,1,0,1,0,0,0
129,3939.04,311.0,0.0,0.0,0.0,0,3628.04,3939.04,12.66572347266881,1,1,0,0,1,0
10,51838.11,0.0,0.0,657911.52,709749.62,0,51838.11,0.010000000009313226,0.0,1,0,1,0,0,0
227,37817.74,11784.0,0.0,0.0,0.0,0,26033.739999999998,37817.74,3.209244738628649,1,1,0,0,1,0
40,288055.75,63656.0,351711.75,0.0,0.0,0,576111.5,288055.75,4.525194011562147,0,1,0,0,0,0
249,92018.62,0.0,0.0,517131.96,609150.58,0,92018.62,1.1641532182693481e-10,0.0,1,0,1,0,0,0
295,1748611.28,1748611.28,0.0,0.0,0.0,1,0.0,1748611.28,1.0,1,1,0,0,0,1
465,2577489.07,2577489.07,0.0,0.0,2577489.07,1,0.0,0.0,1.0,1,1,1,0,0,0
303,808642.9,569.0,0.0,0.0,808642.9,0,808073.9,0.0,1421.1650263620388,1,1,0,0,0,1
38,169992.88,107453.0,0.0,675931.51,845924.39,0,62539.880000000005,0.0,1.5820207904851424,1,0,1,0,0,0
177,218759.57,1457269.42,1676029.0,1474057.42,1255297.85,0,437519.15000000014,437519.1399999999,0.1501160780550792,0,0,0,0,0,0
140,4091.56,288.0,0.0,0.0,0.0,0,3803.56,4091.56,14.206805555555555,1,1,0,0,1,0
159,63026.44,112193.0,49166.56,1703193.0,1766219.43,0,0.0,0.010000000009313226,0.5617680247430766,0,0,1,0,0,0
211,37328.2,0.0,0.0,0.0,0.0,0,37328.2,37328.2,0.0,1,1,0,0,1,0
11,1154320.13,1138.0,0.0,845169.8,2094990.39,0,1153182.13,-95500.45999999996,1014.3410632688926,1,0,0,0,0,1
177,1201681.76,1201681.76,0.0,1069475.01,2271156.77,1,0.0,0.0,1.0,1,0,1,0,0,0
183,79644.47,351509.86,271865.39,246155.33,325799.8,0,0.0,0.0,0.22657819612798344,0,0,1,0,0,0
132,1464536.37,0.0,0.0,3825195.7,5289732.08,0,1464536.37,-0.009999999776482582,0.0,1,0,0,0,0,1
35,175989.13,252023.25,428012.38,2552.0,0.0,0,351978.26,178541.13,0.6983051365300622,0,0,0,0,0,0
277,303659.83,0.0,0.0,2829175.93,3132835.76,0,303659.83,4.656612873077393e-10,0.0,1,0,1,0,0,0
378,420618.22,0.0,0.0,747204.82,1167823.04,0,420618.22,0.0,0.0,1,0,1,0,0,0
94,71667.7,0.0,0.0,610925.96,682593.66,0,71667.7,-1.1641532182693481e-10,0.0,1,0,1,0,0,0
228,1204326.05,0.0,0.0,1342872.14,2547198.19,0,1204326.05,0.0,0.0,1,0,0,0,0,1
397,432590.61,11163.0,0.0,1223002.91,1655593.52,0,421427.61,0.0,38.75218220908358,1,0,1,0,0,0
161,253390.34,683.0,0.0,2067872.22,2321262.56,0,252707.34,0.0,370.99610541727674,1,0,1,0,0,0
398,360203.7,28053758.7,28413962.4,974871.06,614667.36,0,720407.3999999985,720407.4,0.012839766102358327,0,0,0,0,0,0
238,194864.8,0.0,0.0,5644806.83,5839671.63,0,194864.8,0.0,0.0,1,0,0,0,0,1
162,2141.99,206594.0,204452.01,0.0,0.0,0,0.0,2141.99,0.010368113304355402,0,1,0,0,1,0
307,1749325.14,1749325.14,0.0,0.0,0.0,1,0.0,1749325.14,1.0,1,1,0,0,0,1
133,256826.94,0.0,0.0,1495827.75,1312800.22,0,256826.94,439854.47,0.0,1,0,1,0,0,0
548,16868.31,40716.0,23847.69,0.0,0.0,0,0.0,16868.31,0.41429192455054525,0,1,0,0,1,0
400,60095.63,0.0,0.0,1806179.7,1866275.33,0,60095.63,-2.3283064365386963e-10,0.0,1,0,1,0,0,0
235,152830.32,0.0,0.0,1612892.38,1765722.7,0,152830.32,0.0,0.0,1,0,1,0,0,0
183,641.96,0.0,0.0,4468938.38,4469580.35,0,641.96,-0.009999999776482582,0.0,1,0,0,1,0,0
37,304596.11,0.0,0.0,1090466.78,1137287.05,0,304596.11,257775.84000000008,0.0,1,0,0,0,0,1
373,288705.7,19482590.05,19771295.75,1257888.71,969183.01,0,577411.3999999985,577411.3999999999,0.014818650870293295,0,0,0,0,0,0
15,3556.04,32608.0,29051.96,0.0,0.0,0,0.0,3556.04,0.10905421982335622,0,1,0,0,1,0
38,407005.78,0.0,0.0,0.0,407005.78,1,407005.78,0.0,0.0,1,1,1,0,0,0
180,76622.32,4307128.76,4383751.08,147173.81,70551.5,0,153244.6400000006,153244.63,0.017789651591469953,0,0,0,0,0,0
177,13776.81,95.0,0.0,0.0,0.0,0,13681.81,13776.81,145.01905263157894,1,1,0,0,1,0
21,5232.68,139203.73,133971.06,0.0,0.0,0,0.009999999980209395,5232.68,0.03759008469097775,0,1,0,0,1,0
